,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
2020-10-30 10:20:00,108.84,12,2020-10-30 09:50:08,110.61,38,2020-10-30 09:41:58,89.96,3,2020-10-30 09:50:14,91.31,12,2020-10-30 09:31:36,145.69,1,2020-10-30 10:17:35,147.53,1,2020-10-30 09:47:37,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.34,17,2020-10-30 09:48:35,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.78,7,2020-10-30 09:39:58,187.5,19,2020-10-30 10:13:41,190.87,1,2020-10-30 09:31:57,266.75,3,2020-10-30 10:17:13,269.63,1,2020-10-30 09:38:10,108.1,9,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,5,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.42,4,2020-10-30 09:30:46,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.43,7,2020-10-30 10:17:35,202.8,15,2020-10-30 10:08:35,121.13,5,2020-10-30 10:17:05,122.31,3,2020-10-30 09:45:12,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.64,5,2020-10-30 10:18:46,137.93,1,2020-10-30 09:43:15,120.55,3,2020-10-30 09:49:30,122.5,7,2020-10-30 09:40:04,303.38,4,2020-10-30 10:02:00,306.51,4,2020-10-30 10:15:52,182.27,3,2020-10-30 09:31:29,184.29,1,2020-10-30 09:33:31,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,138.5,22,2020-10-30 10:17:10,139.74,14,2020-10-30 09:42:45,32.29,6,2020-10-30 09:30:41,33.14,10,2020-10-30 10:00:39
2020-10-30 10:21:00,108.84,12,2020-10-30 09:50:08,110.66,29,2020-10-30 09:41:17,89.96,3,2020-10-30 09:50:14,91.31,12,2020-10-30 09:31:36,145.58,1,2020-10-30 10:21:00,147.2,4,2020-10-30 09:47:59,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.78,7,2020-10-30 09:39:58,187.5,19,2020-10-30 10:13:41,190.72,1,2020-10-30 09:31:57,266.75,5,2020-10-30 10:21:00,269.63,1,2020-10-30 09:38:10,107.96,6,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,5,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.42,4,2020-10-30 09:30:46,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.43,7,2020-10-30 10:17:35,202.64,16,2020-10-30 10:08:43,121.11,15,2020-10-30 10:20:46,122.27,2,2020-10-30 09:59:00,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.64,5,2020-10-30 10:18:46,137.85,3,2020-10-30 09:45:05,120.55,3,2020-10-30 09:49:30,122.42,2,2020-10-30 09:40:17,303.41,5,2020-10-30 10:02:34,306.51,4,2020-10-30 10:15:52,182.27,3,2020-10-30 09:31:29,183.83,3,2020-10-30 09:47:58,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,138.38,8,2020-10-30 10:20:59,139.59,3,2020-10-30 09:44:33,32.29,6,2020-10-30 09:30:41,33.14,10,2020-10-30 10:00:39
2020-10-30 10:22:00,108.84,12,2020-10-30 09:50:08,110.66,29,2020-10-30 09:41:17,89.96,3,2020-10-30 09:50:14,91.3,5,2020-10-30 09:31:36,145.54,5,2020-10-30 10:21:25,147.46,2,2020-10-30 09:47:45,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.78,7,2020-10-30 09:39:58,187.3,4,2020-10-30 10:21:51,189.99,7,2020-10-30 09:39:39,266.5,7,2020-10-30 10:21:56,269.63,1,2020-10-30 09:38:10,107.86,4,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,8,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.4,3,2020-10-30 09:30:46,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.42,9,2020-10-30 10:21:36,202.62,6,2020-10-30 10:11:57,121.07,2,2020-10-30 10:21:01,122.41,3,2020-10-30 09:45:08,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.64,5,2020-10-30 10:18:46,137.85,3,2020-10-30 09:45:05,120.53,3,2020-10-30 10:21:53,122.36,5,2020-10-30 09:40:20,303.21,8,2020-10-30 10:01:49,306.51,4,2020-10-30 10:15:52,182.14,2,2020-10-30 10:22:00,183.54,1,2020-10-30 10:00:28,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,138.38,15,2020-10-30 10:21:02,139.62,3,2020-10-30 09:43:53,32.29,6,2020-10-30 09:30:41,33.14,10,2020-10-30 10:00:39
2020-10-30 10:23:00,108.84,12,2020-10-30 09:50:08,110.6,38,2020-10-30 09:42:12,89.96,3,2020-10-30 09:50:14,91.31,12,2020-10-30 09:31:36,145.54,5,2020-10-30 10:21:25,147.42,3,2020-10-30 09:47:45,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.32,11,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.72,1,2020-10-30 09:40:03,187.3,13,2020-10-30 10:21:49,190.44,2,2020-10-30 09:31:57,266.33,3,2020-10-30 10:22:33,269.63,1,2020-10-30 09:38:10,108.13,4,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,8,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.42,4,2020-10-30 09:30:46,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.42,9,2020-10-30 10:21:36,202.72,7,2020-10-30 10:08:38,121.07,2,2020-10-30 10:21:01,122.44,8,2020-10-30 09:44:31,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.56,7,2020-10-30 10:22:39,137.7,7,2020-10-30 09:59:15,120.53,3,2020-10-30 10:21:53,122.42,2,2020-10-30 09:40:17,303.32,3,2020-10-30 10:01:50,306.51,4,2020-10-30 10:15:52,182.05,14,2020-10-30 10:22:15,183.56,1,2020-10-30 10:00:27,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,138.3,14,2020-10-30 10:22:59,139.5,10,2020-10-30 09:59:59,32.28,20,2020-10-30 10:23:00,33.14,10,2020-10-30 10:00:39
2020-10-30 10:24:00,108.84,12,2020-10-30 09:50:08,110.55,25,2020-10-30 09:42:20,89.96,3,2020-10-30 09:50:14,91.31,12,2020-10-30 09:31:36,145.54,5,2020-10-30 10:21:25,147.42,3,2020-10-30 09:47:45,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.33,22,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.68,6,2020-10-30 09:40:04,187.23,4,2020-10-30 10:23:53,189.56,11,2020-10-30 09:47:27,266.2,10,2020-10-30 10:23:55,269.63,1,2020-10-30 09:38:10,108.1,9,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,8,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.42,4,2020-10-30 09:30:46,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.42,9,2020-10-30 10:21:36,202.59,14,2020-10-30 10:11:58,121.07,2,2020-10-30 10:21:01,122.21,12,2020-10-30 09:59:04,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.49,2,2020-10-30 10:23:59,137.6,6,2020-10-30 10:00:00,120.49,2,2020-10-30 10:24:00,122.31,6,2020-10-30 09:40:21,303.14,1,2020-10-30 10:01:32,306.51,4,2020-10-30 10:15:52,181.8,2,2020-10-30 10:23:55,183.3,1,2020-10-30 10:09:32,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,138.1,4,2020-10-30 10:23:49,139.3,3,2020-10-30 10:07:01,32.26,29,2020-10-30 10:23:59,33.14,10,2020-10-30 10:00:39
2020-10-30 10:25:00,108.84,12,2020-10-30 09:50:08,110.52,42,2020-10-30 09:42:37,89.96,3,2020-10-30 09:50:14,91.19,4,2020-10-30 09:33:23,145.4,10,2020-10-30 10:24:59,147.17,2,2020-10-30 09:48:00,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.25,1,2020-10-30 09:30:54,121.61,1,2020-10-30 09:40:51,187.06,3,2020-10-30 10:24:58,189.26,2,2020-10-30 09:48:09,266.2,10,2020-10-30 10:24:48,269.63,1,2020-10-30 09:38:10,108.07,4,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.46,8,2020-10-30 09:32:06,137.59,3,2020-10-30 09:40:00,97.08,8,2020-10-30 09:41:38,98.18,13,2020-10-30 09:31:13,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.32,11,2020-10-30 10:24:53,202.43,6,2020-10-30 10:12:25,120.97,5,2020-10-30 10:24:56,122.11,3,2020-10-30 10:07:34,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.47,2,2020-10-30 10:24:56,137.58,4,2020-10-30 10:00:02,120.29,3,2020-10-30 10:24:55,122.25,7,2020-10-30 09:40:28,303.08,1,2020-10-30 10:01:26,306.51,4,2020-10-30 10:15:52,181.75,11,2020-10-30 10:24:54,183.23,4,2020-10-30 10:09:46,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.8,7,2020-10-30 10:24:24,139.1,10,2020-10-30 10:12:30,32.18,19,2020-10-30 10:24:52,33.14,10,2020-10-30 10:00:39
2020-10-30 10:26:00,108.84,12,2020-10-30 09:50:08,110.1,42,2020-10-30 10:12:05,89.9,5,2020-10-30 10:26:00,91.06,9,2020-10-30 09:34:40,145.11,14,2020-10-30 10:25:55,146.73,4,2020-10-30 10:10:28,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.09,5,2020-10-30 10:26:00,121.37,5,2020-10-30 10:10:41,186.85,6,2020-10-30 10:25:20,188.99,2,2020-10-30 10:09:22,265.89,2,2020-10-30 10:25:42,269.6,8,2020-10-30 09:39:08,107.75,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.25,8,2020-10-30 10:26:00,137.55,3,2020-10-30 09:40:00,96.86,8,2020-10-30 10:25:57,97.95,18,2020-10-30 10:04:18,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.15,18,2020-10-30 10:25:56,202.26,15,2020-10-30 10:13:04,120.55,3,2020-10-30 10:25:32,121.78,7,2020-10-30 10:10:15,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.27,3,2020-10-30 10:25:52,137.38,3,2020-10-30 10:05:42,120.05,3,2020-10-30 10:25:56,121.83,3,2020-10-30 10:04:19,301.79,1,2020-10-30 09:30:52,306.51,4,2020-10-30 10:15:52,181.31,6,2020-10-30 10:25:57,182.78,2,2020-10-30 10:20:27,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.72,3,2020-10-30 10:25:22,138.98,11,2020-10-30 10:13:32,32.15,24,2020-10-30 10:25:57,33.14,10,2020-10-30 10:00:39
2020-10-30 10:27:00,108.38,24,2020-10-30 10:26:59,109.39,13,2020-10-30 10:25:53,89.89,3,2020-10-30 10:26:11,91.12,10,2020-10-30 09:34:01,144.51,3,2020-10-30 10:27:00,146.02,14,2020-10-30 10:20:12,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.93,6,2020-10-30 09:30:39,120.09,5,2020-10-30 10:26:00,121.49,1,2020-10-30 10:09:14,186.8,3,2020-10-30 10:26:15,189.17,3,2020-10-30 09:48:55,265.89,2,2020-10-30 10:25:42,269.37,1,2020-10-30 09:40:17,107.62,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.25,8,2020-10-30 10:26:00,137.59,3,2020-10-30 09:40:00,96.86,8,2020-10-30 10:25:57,97.96,10,2020-10-30 10:04:18,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.3,2,2020-10-30 09:50:08,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.07,7,2020-10-30 10:26:19,202.12,14,2020-10-30 10:13:29,120.37,8,2020-10-30 10:27:00,121.54,1,2020-10-30 10:14:04,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.27,3,2020-10-30 10:25:52,137.39,3,2020-10-30 10:02:00,120.05,3,2020-10-30 10:25:56,122.24,6,2020-10-30 09:40:30,302.64,1,2020-10-30 09:56:20,306.51,4,2020-10-30 10:15:52,181.28,4,2020-10-30 10:26:16,182.76,7,2020-10-30 10:20:29,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.72,3,2020-10-30 10:25:22,139.08,9,2020-10-30 10:12:42,32.13,28,2020-10-30 10:26:59,33.12,24,2020-10-30 10:01:09
2020-10-30 10:28:00,108.3,31,2020-10-30 10:27:19,109.75,34,2020-10-30 10:21:57,89.89,3,2020-10-30 10:26:11,91.2,3,2020-10-30 09:33:20,144.46,40,2020-10-30 10:27:01,146.31,3,2020-10-30 10:16:00,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.97,2,2020-10-30 09:30:39,120.09,5,2020-10-30 10:26:00,121.66,2,2020-10-30 09:40:51,186.8,3,2020-10-30 10:27:16,189.23,1,2020-10-30 09:48:09,265.8,5,2020-10-30 10:28:00,269.15,1,2020-10-30 09:43:53,107.75,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.24,12,2020-10-30 10:27:48,137.59,3,2020-10-30 09:40:00,96.86,8,2020-10-30 10:25:57,98.13,19,2020-10-30 10:03:50,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.27,2,2020-10-30 10:27:03,215.32,4,2020-10-30 09:32:46,157.74,2,2020-10-30 09:30:29,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.07,7,2020-10-30 10:27:00,202.24,12,2020-10-30 10:13:05,120.33,3,2020-10-30 10:27:22,121.59,3,2020-10-30 10:13:51,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.27,3,2020-10-30 10:25:52,137.47,1,2020-10-30 10:01:00,120.05,3,2020-10-30 10:25:56,122.3,5,2020-10-30 09:40:21,302.47,2,2020-10-30 09:55:15,306.51,4,2020-10-30 10:15:52,181.28,7,2020-10-30 10:27:01,182.85,5,2020-10-30 10:20:22,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.72,3,2020-10-30 10:25:22,139.19,7,2020-10-30 10:08:28,32.09,39,2020-10-30 10:27:21,33.14,10,2020-10-30 10:00:39
2020-10-30 10:29:00,108.3,31,2020-10-30 10:27:19,109.86,30,2020-10-30 10:13:03,89.84,1,2020-10-30 10:28:56,91.02,2,2020-10-30 09:34:41,144.46,50,2020-10-30 10:28:33,146.02,14,2020-10-30 10:20:12,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.89,10,2020-10-30 09:30:39,120.09,5,2020-10-30 10:26:00,121.52,4,2020-10-30 10:07:55,186.72,2,2020-10-30 10:29:00,188.87,5,2020-10-30 10:09:51,265.25,2,2020-10-30 10:28:48,268.76,4,2020-10-30 09:46:47,107.62,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.2,30,2020-10-30 10:28:49,137.56,4,2020-10-30 09:40:00,96.86,8,2020-10-30 10:25:57,97.93,12,2020-10-30 10:06:24,47.61,10,2020-10-30 09:31:35,48.08,26,2020-10-30 09:30:41,212.05,4,2020-10-30 10:28:59,215.14,3,2020-10-30 09:32:54,157.58,2,2020-10-30 10:28:51,159.42,2,2020-10-30 10:09:42,75.19,4,2020-10-30 09:30:47,75.89,8,2020-10-30 09:46:44,201.04,7,2020-10-30 10:28:46,202.1,14,2020-10-30 10:14:46,120.16,9,2020-10-30 10:28:58,121.39,2,2020-10-30 10:18:12,35.15,5,2020-10-30 09:31:55,35.54,54,2020-10-30 09:39:58,136.27,3,2020-10-30 10:25:52,137.44,7,2020-10-30 10:01:58,120.05,3,2020-10-30 10:25:56,121.88,3,2020-10-30 10:03:57,302.74,2,2020-10-30 09:57:26,306.51,4,2020-10-30 10:15:52,181.11,1,2020-10-30 10:29:00,182.67,6,2020-10-30 10:20:44,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.72,3,2020-10-30 10:25:22,139.04,1,2020-10-30 10:13:20,32.09,39,2020-10-30 10:27:21,33.14,10,2020-10-30 10:00:39
2020-10-30 10:30:00,108.3,31,2020-10-30 10:27:19,109.95,44,2020-10-30 10:12:59,89.63,3,2020-10-30 10:29:47,90.97,4,2020-10-30 09:34:51,144.2,26,2020-10-30 10:29:49,145.84,9,2020-10-30 10:24:20,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.89,10,2020-10-30 09:30:39,119.98,6,2020-10-30 10:29:37,121.45,11,2020-10-30 10:09:33,186.35,3,2020-10-30 10:29:48,188.87,5,2020-10-30 10:09:51,264.58,4,2020-10-30 10:29:37,268.36,1,2020-10-30 10:08:35,107.62,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.0,80,2020-10-30 10:29:36,137.49,3,2020-10-30 09:40:14,96.68,10,2020-10-30 10:29:47,97.8,16,2020-10-30 10:09:42,47.56,18,2020-10-30 10:29:36,48.08,26,2020-10-30 09:30:41,211.79,1,2020-10-30 10:29:42,215.14,3,2020-10-30 09:32:54,157.55,2,2020-10-30 10:29:46,159.42,2,2020-10-30 10:09:42,75.11,8,2020-10-30 10:29:36,75.89,8,2020-10-30 09:46:44,200.75,14,2020-10-30 10:29:40,201.94,2,2020-10-30 10:16:30,120.03,5,2020-10-30 10:29:37,121.44,18,2020-10-30 10:18:03,35.09,78,2020-10-30 10:29:37,35.54,54,2020-10-30 09:39:58,136.1,5,2020-10-30 10:29:36,137.33,1,2020-10-30 10:11:54,119.82,7,2020-10-30 10:29:36,121.82,5,2020-10-30 10:04:19,301.79,1,2020-10-30 09:30:52,306.51,4,2020-10-30 10:15:52,180.76,1,2020-10-30 10:29:36,182.57,2,2020-10-30 10:20:49,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.44,3,2020-10-30 10:29:35,138.94,2,2020-10-30 10:15:00,32.09,39,2020-10-30 10:27:21,33.14,10,2020-10-30 10:00:39
2020-10-30 10:31:00,108.3,31,2020-10-30 10:27:19,109.92,37,2020-10-30 10:13:01,89.63,3,2020-10-30 10:29:47,90.93,1,2020-10-30 09:34:55,144.2,26,2020-10-30 10:29:49,145.83,12,2020-10-30 10:24:20,153.05,1,2020-10-30 09:30:38,155.38,2,2020-10-30 10:03:00,35.47,65,2020-10-30 09:30:39,35.92,73,2020-10-30 09:47:26,68.31,2,2020-10-30 09:48:30,69.85,3,2020-10-30 09:30:39,119.98,6,2020-10-30 10:29:37,121.47,3,2020-10-30 10:09:17,186.35,3,2020-10-30 10:29:44,188.87,5,2020-10-30 10:09:51,264.58,4,2020-10-30 10:29:37,269.13,1,2020-10-30 09:43:53,107.62,8,2020-10-30 09:30:43,110.42,2,2020-10-30 09:42:18,43.83,2,2020-10-30 09:30:44,44.8,42,2020-10-30 10:10:36,136.0,80,2020-10-30 10:29:36,137.59,3,2020-10-30 09:40:00,96.68,10,2020-10-30 10:29:46,97.94,12,2020-10-30 10:04:18,47.56,18,2020-10-30 10:29:36,48.08,26,2020-10-30 09:30:41,211.79,1,2020-10-30 10:29:42,215.32,4,2020-10-30 09:32:46,157.55,2,2020-10-30 10:29:46,159.42,2,2020-10-30 10:09:42,75.11,8,2020-10-30 10:29:36,75.89,8,2020-10-30 09:46:44,200.66,2,2020-10-30 10:30:06,202.16,10,2020-10-30 10:13:18,120.03,5,2020-10-30 10:29:36,121.68,15,2020-10-30 10:13:07,35.09,78,2020-10-30 10:29:37,35.54,54,2020-10-30 09:39:58,136.1,5,2020-10-30 10:29:36,137.41,3,2020-10-30 10:02:00,119.82,7,2020-10-30 10:29:38,121.92,9,2020-10-30 10:02:01,301.79,1,2020-10-30 09:30:52,306.51,4,2020-10-30 10:15:52,180.74,2,2020-10-30 10:30:05,182.63,1,2020-10-30 10:20:48,56.45,10,2020-10-30 09:30:52,56.97,53,2020-10-30 09:58:45,33.35,5,2020-10-30 09:30:54,33.98,12,2020-10-30 10:16:10,137.44,3,2020-10-30 10:29:35,139.16,2,2020-10-30 10:10:41,32.09,39,2020-10-30 10:27:21,33.14,10,2020-10-30 10:00:39
