,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME
2020-06-12 13:08:10,337.56,3,2020-06-12 13:06:07,339.96,1,2020-06-12 13:06:07,98.9,1,2020-06-12 13:06:07,101.02,1,2020-06-12 13:06:07,182.02,1,2020-06-12 13:06:07,185.72,7,2020-06-12 13:06:07,120.51,4,2020-06-12 13:06:07,122.92,3,2020-06-12 13:06:07,44.6,46,2020-06-12 13:06:07,45.83,32,2020-06-12 13:06:07,90.22,20,2020-06-12 13:06:07,92.46,5,2020-06-12 13:06:07,113.21,23,2020-06-12 13:06:07,115.33,18,2020-06-12 13:06:07,198.04,1,2020-06-12 13:06:07,201.48,2,2020-06-12 13:06:07,238.74,7,2020-06-12 13:06:07,242.0,2,2020-06-12 13:06:07,119.93,10,2020-06-12 13:06:07,122.36,3,2020-06-12 13:06:07,58.14,8,2020-06-12 13:06:07,59.86,18,2020-06-12 13:06:07,141.11,1,2020-06-12 13:06:07,143.15,4,2020-06-12 13:06:07,97.91,5,2020-06-12 13:06:07,99.96,7,2020-06-12 13:06:07,45.27,22,2020-06-12 13:06:07,46.25,24,2020-06-12 13:06:07,185.71,11,2020-06-12 13:06:07,188.88,5,2020-06-12 13:06:07,153.25,1,2020-06-12 13:06:07,155.97,3,2020-06-12 13:06:07,75.5,66,2020-06-12 13:06:07,77.16,1,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.77,19,2020-06-12 13:06:07,94.8,3,2020-06-12 13:06:07,96.9,3,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.51,2,2020-06-12 13:06:07,110.62,2,2020-06-12 13:06:07,113.91,4,2020-06-12 13:06:07,282.73,3,2020-06-12 13:07:59,285.26,3,2020-06-12 13:06:07,188.98,1,2020-06-12 13:06:07,191.48,3,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.47,12,2020-06-12 13:06:07,118.03,2,2020-06-12 13:08:07,119.15,7,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.39,24,2020-06-12 13:06:07
2020-06-12 13:08:15,337.42,1,2020-06-12 13:06:07,339.89,2,2020-06-12 13:06:07,98.9,1,2020-06-12 13:06:07,100.98,4,2020-06-12 13:06:07,181.86,3,2020-06-12 13:06:07,185.7,7,2020-06-12 13:06:07,120.51,4,2020-06-12 13:06:07,122.89,7,2020-06-12 13:06:07,44.6,46,2020-06-12 13:06:07,45.81,26,2020-06-12 13:06:07,90.19,3,2020-06-12 13:06:07,92.43,4,2020-06-12 13:06:07,113.14,14,2020-06-12 13:06:07,115.29,9,2020-06-12 13:06:07,197.97,3,2020-06-12 13:06:07,201.43,4,2020-06-12 13:06:07,238.74,7,2020-06-12 13:06:07,241.93,3,2020-06-12 13:06:07,119.9,1,2020-06-12 13:06:07,122.3,1,2020-06-12 13:06:07,58.14,8,2020-06-12 13:06:07,59.85,14,2020-06-12 13:06:07,141.11,1,2020-06-12 13:06:07,143.09,4,2020-06-12 13:06:07,97.88,10,2020-06-12 13:06:07,99.94,6,2020-06-12 13:06:07,45.27,22,2020-06-12 13:06:07,46.25,24,2020-06-12 13:06:07,185.71,11,2020-06-12 13:06:07,188.84,3,2020-06-12 13:06:07,153.25,1,2020-06-12 13:06:07,155.88,3,2020-06-12 13:06:07,75.5,66,2020-06-12 13:06:07,77.14,19,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.73,18,2020-06-12 13:06:07,94.77,6,2020-06-12 13:06:07,96.85,2,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.47,2,2020-06-12 13:06:07,110.6,1,2020-06-12 13:06:07,113.91,4,2020-06-12 13:06:07,282.73,3,2020-06-12 13:07:59,285.2,1,2020-06-12 13:06:07,188.82,3,2020-06-12 13:06:07,191.38,3,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.47,12,2020-06-12 13:06:07,118.03,4,2020-06-12 13:08:15,119.11,3,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.37,51,2020-06-12 13:06:07
2020-06-12 13:08:19,337.25,1,2020-06-12 13:06:07,339.63,1,2020-06-12 13:06:07,98.9,1,2020-06-12 13:06:07,100.89,3,2020-06-12 13:06:07,181.63,2,2020-06-12 13:06:07,185.37,5,2020-06-12 13:06:07,120.51,4,2020-06-12 13:06:07,122.84,2,2020-06-12 13:06:07,44.6,46,2020-06-12 13:06:07,45.79,40,2020-06-12 13:06:07,90.12,3,2020-06-12 13:06:07,92.4,4,2020-06-12 13:06:07,113.08,16,2020-06-12 13:06:07,115.22,19,2020-06-12 13:06:07,197.77,3,2020-06-12 13:06:07,201.29,4,2020-06-12 13:06:07,238.74,7,2020-06-12 13:06:07,241.79,5,2020-06-12 13:06:07,119.85,5,2020-06-12 13:06:07,122.24,3,2020-06-12 13:06:07,58.14,8,2020-06-12 13:06:07,59.82,29,2020-06-12 13:06:07,141.11,1,2020-06-12 13:06:07,143.06,2,2020-06-12 13:06:07,97.82,5,2020-06-12 13:06:07,99.88,1,2020-06-12 13:06:07,45.27,22,2020-06-12 13:06:07,46.25,24,2020-06-12 13:06:07,185.71,11,2020-06-12 13:06:07,188.74,3,2020-06-12 13:06:07,153.25,1,2020-06-12 13:06:07,155.81,4,2020-06-12 13:06:07,75.5,66,2020-06-12 13:06:07,77.1,8,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.63,14,2020-06-12 13:06:07,94.72,4,2020-06-12 13:06:07,96.8,5,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.42,4,2020-06-12 13:06:07,110.57,3,2020-06-12 13:06:07,113.86,1,2020-06-12 13:06:07,282.64,1,2020-06-12 13:08:19,285.11,3,2020-06-12 13:06:07,188.75,10,2020-06-12 13:06:07,191.32,1,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.45,10,2020-06-12 13:06:07,118.03,5,2020-06-12 13:08:17,119.15,7,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.34,19,2020-06-12 13:06:07
2020-06-12 13:08:23,337.33,5,2020-06-12 13:06:07,339.72,1,2020-06-12 13:06:07,98.9,1,2020-06-12 13:06:07,100.94,1,2020-06-12 13:06:07,181.77,3,2020-06-12 13:06:07,185.49,4,2020-06-12 13:06:07,120.51,4,2020-06-12 13:06:07,122.87,3,2020-06-12 13:06:07,44.6,46,2020-06-12 13:06:07,45.79,40,2020-06-12 13:06:07,90.14,10,2020-06-12 13:06:07,92.4,4,2020-06-12 13:06:07,113.12,11,2020-06-12 13:06:07,115.25,25,2020-06-12 13:06:07,197.77,3,2020-06-12 13:06:07,201.32,2,2020-06-12 13:06:07,238.74,7,2020-06-12 13:06:07,241.77,1,2020-06-12 13:06:07,119.88,7,2020-06-12 13:06:07,122.27,1,2020-06-12 13:06:07,58.14,8,2020-06-12 13:06:07,59.82,29,2020-06-12 13:06:07,141.11,1,2020-06-12 13:06:07,143.09,4,2020-06-12 13:06:07,97.84,4,2020-06-12 13:06:07,99.9,4,2020-06-12 13:06:07,45.27,22,2020-06-12 13:06:07,46.25,24,2020-06-12 13:06:07,185.71,11,2020-06-12 13:06:07,188.74,3,2020-06-12 13:06:07,153.25,1,2020-06-12 13:06:07,155.81,4,2020-06-12 13:06:07,75.5,66,2020-06-12 13:06:07,77.13,8,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.65,25,2020-06-12 13:06:07,94.74,6,2020-06-12 13:06:07,96.82,3,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.45,6,2020-06-12 13:06:07,110.58,2,2020-06-12 13:06:07,113.85,5,2020-06-12 13:06:07,282.64,1,2020-06-12 13:08:19,285.15,2,2020-06-12 13:06:07,188.75,10,2020-06-12 13:06:07,191.31,3,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.46,13,2020-06-12 13:06:07,118.03,5,2020-06-12 13:08:17,119.16,10,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.37,51,2020-06-12 13:06:07
2020-06-12 13:08:29,337.33,5,2020-06-12 13:06:07,339.72,1,2020-06-12 13:06:07,98.9,1,2020-06-12 13:06:07,100.91,3,2020-06-12 13:06:07,181.62,2,2020-06-12 13:06:07,185.44,7,2020-06-12 13:06:07,120.51,4,2020-06-12 13:06:07,122.87,3,2020-06-12 13:06:07,44.6,46,2020-06-12 13:06:07,45.81,26,2020-06-12 13:06:07,90.13,8,2020-06-12 13:06:07,92.37,7,2020-06-12 13:06:07,113.08,16,2020-06-12 13:06:07,115.22,19,2020-06-12 13:06:07,197.97,3,2020-06-12 13:06:07,201.4,2,2020-06-12 13:06:07,238.74,7,2020-06-12 13:06:07,241.85,8,2020-06-12 13:06:07,119.9,1,2020-06-12 13:06:07,122.28,1,2020-06-12 13:06:07,58.14,8,2020-06-12 13:06:07,59.82,29,2020-06-12 13:06:07,141.11,1,2020-06-12 13:06:07,143.07,4,2020-06-12 13:06:07,97.81,2,2020-06-12 13:06:07,99.87,1,2020-06-12 13:06:07,45.27,22,2020-06-12 13:06:07,46.25,24,2020-06-12 13:06:07,185.71,11,2020-06-12 13:06:07,188.73,3,2020-06-12 13:06:07,153.25,1,2020-06-12 13:06:07,155.8,1,2020-06-12 13:06:07,75.5,66,2020-06-12 13:06:07,77.12,8,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.63,14,2020-06-12 13:06:07,94.74,6,2020-06-12 13:06:07,96.82,3,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.44,4,2020-06-12 13:06:07,110.57,3,2020-06-12 13:06:07,113.84,1,2020-06-12 13:06:07,282.64,1,2020-06-12 13:08:19,285.16,1,2020-06-12 13:06:07,188.75,10,2020-06-12 13:06:07,191.29,2,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.47,12,2020-06-12 13:06:07,118.03,5,2020-06-12 13:08:17,119.15,7,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.35,35,2020-06-12 13:06:07
2020-06-12 13:08:37,337.45,1,2020-06-12 13:08:37,339.75,1,2020-06-12 13:08:37,98.9,1,2020-06-12 13:08:37,100.97,2,2020-06-12 13:08:37,181.97,5,2020-06-12 13:08:37,185.7,7,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.82,1,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.82,39,2020-06-12 13:08:37,90.19,3,2020-06-12 13:08:37,92.43,4,2020-06-12 13:08:37,113.15,1,2020-06-12 13:08:37,115.28,3,2020-06-12 13:08:37,198.0,1,2020-06-12 13:08:37,201.45,5,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,241.85,8,2020-06-12 13:08:37,119.89,2,2020-06-12 13:08:37,122.3,1,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.81,34,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.01,10,2020-06-12 13:08:37,97.86,4,2020-06-12 13:08:37,99.92,8,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,189.84,1,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,157.35,1,2020-06-12 13:08:37,75.5,66,2020-06-12 13:06:07,77.13,8,2020-06-12 13:06:07,187.0,187,2020-06-12 13:06:07,188.63,14,2020-06-12 13:06:07,94.74,6,2020-06-12 13:06:07,96.83,5,2020-06-12 13:06:07,33.25,64,2020-06-12 13:06:07,34.11,49,2020-06-12 13:06:07,115.86,4,2020-06-12 13:06:07,117.48,2,2020-06-12 13:06:07,110.6,1,2020-06-12 13:06:07,113.85,5,2020-06-12 13:06:07,282.64,1,2020-06-12 13:08:19,285.2,1,2020-06-12 13:06:07,188.76,7,2020-06-12 13:06:07,191.38,3,2020-06-12 13:06:07,55.93,35,2020-06-12 13:06:07,56.86,1,2020-06-12 13:06:07,41.0,67,2020-06-12 13:06:07,42.47,12,2020-06-12 13:06:07,118.03,5,2020-06-12 13:08:17,119.15,7,2020-06-12 13:06:07,46.23,12,2020-06-12 13:06:07,47.38,17,2020-06-12 13:06:07
2020-06-12 13:09:09,337.44,2,2020-06-12 13:08:37,339.77,5,2020-06-12 13:08:37,98.9,1,2020-06-12 13:08:37,100.98,4,2020-06-12 13:08:37,181.94,3,2020-06-12 13:08:37,185.69,14,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.8,2,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.82,39,2020-06-12 13:08:37,90.22,20,2020-06-12 13:08:37,92.46,5,2020-06-12 13:08:37,113.12,11,2020-06-12 13:08:37,115.25,25,2020-06-12 13:08:37,198.11,2,2020-06-12 13:08:37,201.49,1,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,241.92,1,2020-06-12 13:08:37,119.93,10,2020-06-12 13:08:37,122.32,2,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.82,29,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.05,2,2020-06-12 13:08:37,97.86,4,2020-06-12 13:08:37,99.91,2,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,188.81,3,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,155.87,2,2020-06-12 13:08:37,75.5,66,2020-06-12 13:08:37,77.11,3,2020-06-12 13:08:37,187.0,187,2020-06-12 13:08:37,188.6,12,2020-06-12 13:08:37,94.74,6,2020-06-12 13:08:37,96.82,3,2020-06-12 13:08:37,33.25,64,2020-06-12 13:08:37,34.11,49,2020-06-12 13:08:37,115.86,4,2020-06-12 13:08:37,117.47,2,2020-06-12 13:08:37,110.66,1,2020-06-12 13:08:37,113.85,5,2020-06-12 13:08:37,282.64,1,2020-06-12 13:08:37,285.23,1,2020-06-12 13:08:37,188.76,7,2020-06-12 13:08:37,191.36,1,2020-06-12 13:08:37,55.93,35,2020-06-12 13:08:37,56.86,1,2020-06-12 13:08:37,41.0,67,2020-06-12 13:08:37,42.5,17,2020-06-12 13:08:37,118.03,5,2020-06-12 13:08:37,119.13,3,2020-06-12 13:08:37,46.23,12,2020-06-12 13:08:37,47.36,28,2020-06-12 13:08:37
2020-06-12 13:09:11,337.49,3,2020-06-12 13:08:37,339.79,3,2020-06-12 13:08:37,98.9,1,2020-06-12 13:08:37,101.03,2,2020-06-12 13:08:37,181.87,9,2020-06-12 13:08:37,185.58,2,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.82,1,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.83,32,2020-06-12 13:08:37,90.24,1,2020-06-12 13:08:37,92.48,1,2020-06-12 13:08:37,113.16,17,2020-06-12 13:08:37,115.26,12,2020-06-12 13:08:37,198.31,1,2020-06-12 13:08:37,201.61,8,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,242.13,4,2020-06-12 13:08:37,120.02,4,2020-06-12 13:08:37,122.39,3,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.82,29,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.05,2,2020-06-12 13:08:37,97.9,6,2020-06-12 13:08:37,99.96,7,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,188.77,5,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,155.97,3,2020-06-12 13:08:37,75.5,66,2020-06-12 13:08:37,77.13,8,2020-06-12 13:08:37,187.0,187,2020-06-12 13:08:37,188.6,12,2020-06-12 13:08:37,94.79,2,2020-06-12 13:08:37,96.86,7,2020-06-12 13:08:37,33.25,64,2020-06-12 13:08:37,34.11,49,2020-06-12 13:08:37,115.86,4,2020-06-12 13:08:37,117.49,3,2020-06-12 13:08:37,110.69,4,2020-06-12 13:08:37,113.96,5,2020-06-12 13:08:37,282.64,1,2020-06-12 13:08:37,285.27,2,2020-06-12 13:08:37,188.8,2,2020-06-12 13:08:37,191.39,10,2020-06-12 13:08:37,55.93,35,2020-06-12 13:08:37,56.86,1,2020-06-12 13:08:37,41.0,67,2020-06-12 13:08:37,42.51,80,2020-06-12 13:08:37,118.03,5,2020-06-12 13:08:37,119.2,2,2020-06-12 13:08:37,46.23,12,2020-06-12 13:08:37,47.36,28,2020-06-12 13:08:37
2020-06-12 13:09:12,337.49,3,2020-06-12 13:08:37,339.77,5,2020-06-12 13:08:37,98.9,1,2020-06-12 13:08:37,101.01,1,2020-06-12 13:08:37,181.86,3,2020-06-12 13:08:37,185.7,7,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.93,4,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.83,32,2020-06-12 13:08:37,90.34,6,2020-06-12 13:08:37,92.54,2,2020-06-12 13:08:37,113.13,9,2020-06-12 13:08:37,115.25,25,2020-06-12 13:08:37,198.32,1,2020-06-12 13:08:37,201.61,8,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,242.15,4,2020-06-12 13:08:37,120.06,6,2020-06-12 13:08:37,122.43,5,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.83,18,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.06,2,2020-06-12 13:08:37,97.92,1,2020-06-12 13:08:37,99.98,3,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,188.88,5,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,155.93,2,2020-06-12 13:08:37,75.5,66,2020-06-12 13:08:37,77.15,12,2020-06-12 13:08:37,187.0,187,2020-06-12 13:08:37,188.61,10,2020-06-12 13:08:37,94.79,2,2020-06-12 13:08:37,96.87,6,2020-06-12 13:08:37,33.25,64,2020-06-12 13:08:37,34.11,49,2020-06-12 13:08:37,115.86,4,2020-06-12 13:08:37,117.45,6,2020-06-12 13:08:37,110.69,4,2020-06-12 13:08:37,113.9,5,2020-06-12 13:08:37,282.64,1,2020-06-12 13:08:37,285.33,1,2020-06-12 13:08:37,188.83,2,2020-06-12 13:08:37,191.43,1,2020-06-12 13:08:37,55.93,35,2020-06-12 13:08:37,56.86,1,2020-06-12 13:08:37,41.0,67,2020-06-12 13:08:37,42.51,80,2020-06-12 13:08:37,118.03,5,2020-06-12 13:08:37,119.18,4,2020-06-12 13:08:37,46.23,12,2020-06-12 13:08:37,47.37,51,2020-06-12 13:08:37
2020-06-12 13:09:14,337.56,3,2020-06-12 13:08:37,339.91,1,2020-06-12 13:08:37,98.92,3,2020-06-12 13:08:37,101.08,2,2020-06-12 13:08:37,181.94,3,2020-06-12 13:08:37,185.7,7,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.93,4,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.83,32,2020-06-12 13:08:37,90.33,10,2020-06-12 13:08:37,92.54,2,2020-06-12 13:08:37,113.13,9,2020-06-12 13:08:37,115.24,18,2020-06-12 13:08:37,198.3,2,2020-06-12 13:08:37,201.56,1,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,242.15,4,2020-06-12 13:08:37,120.06,6,2020-06-12 13:08:37,122.41,6,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.84,9,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.08,3,2020-06-12 13:08:37,97.87,4,2020-06-12 13:08:37,99.91,2,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,188.89,6,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,155.93,2,2020-06-12 13:08:37,75.5,66,2020-06-12 13:08:37,77.15,12,2020-06-12 13:08:37,187.0,187,2020-06-12 13:08:37,188.65,25,2020-06-12 13:08:37,94.77,6,2020-06-12 13:08:37,96.85,2,2020-06-12 13:08:37,33.25,64,2020-06-12 13:08:37,34.11,49,2020-06-12 13:08:37,115.86,4,2020-06-12 13:08:37,117.48,2,2020-06-12 13:08:37,110.73,5,2020-06-12 13:08:37,113.97,1,2020-06-12 13:08:37,282.64,1,2020-06-12 13:08:37,285.33,1,2020-06-12 13:08:37,188.84,3,2020-06-12 13:08:37,191.39,10,2020-06-12 13:08:37,55.93,35,2020-06-12 13:08:37,56.86,1,2020-06-12 13:08:37,41.0,67,2020-06-12 13:08:37,42.5,17,2020-06-12 13:08:37,118.03,5,2020-06-12 13:08:37,119.16,10,2020-06-12 13:08:37,46.23,12,2020-06-12 13:08:37,47.39,24,2020-06-12 13:08:37
2020-06-12 13:09:16,337.58,2,2020-06-12 13:08:37,339.93,3,2020-06-12 13:08:37,98.9,1,2020-06-12 13:08:37,101.09,2,2020-06-12 13:08:37,182.28,1,2020-06-12 13:08:37,185.9,4,2020-06-12 13:08:37,120.51,4,2020-06-12 13:08:37,122.93,4,2020-06-12 13:08:37,44.6,46,2020-06-12 13:08:37,45.82,39,2020-06-12 13:08:37,90.34,6,2020-06-12 13:08:37,92.54,2,2020-06-12 13:08:37,113.18,21,2020-06-12 13:08:37,115.31,17,2020-06-12 13:08:37,198.3,2,2020-06-12 13:08:37,201.61,8,2020-06-12 13:08:37,238.74,7,2020-06-12 13:08:37,242.15,4,2020-06-12 13:08:37,120.07,5,2020-06-12 13:08:37,122.43,5,2020-06-12 13:08:37,58.14,8,2020-06-12 13:08:37,59.84,9,2020-06-12 13:08:37,141.11,1,2020-06-12 13:08:37,143.08,3,2020-06-12 13:08:37,97.87,4,2020-06-12 13:08:37,99.92,8,2020-06-12 13:08:37,45.27,22,2020-06-12 13:08:37,46.25,24,2020-06-12 13:08:37,185.71,11,2020-06-12 13:08:37,188.89,6,2020-06-12 13:08:37,153.25,1,2020-06-12 13:08:37,155.93,2,2020-06-12 13:08:37,75.5,66,2020-06-12 13:08:37,77.19,9,2020-06-12 13:08:37,187.0,187,2020-06-12 13:08:37,188.61,10,2020-06-12 13:08:37,94.9,2,2020-06-12 13:08:37,96.97,3,2020-06-12 13:08:37,33.25,64,2020-06-12 13:08:37,34.11,49,2020-06-12 13:08:37,115.86,4,2020-06-12 13:08:37,117.51,2,2020-06-12 13:08:37,110.73,5,2020-06-12 13:08:37,114.02,5,2020-06-12 13:08:37,282.64,1,2020-06-12 13:08:37,285.33,1,2020-06-12 13:08:37,188.75,10,2020-06-12 13:08:37,191.38,3,2020-06-12 13:08:37,55.93,35,2020-06-12 13:08:37,56.86,1,2020-06-12 13:08:37,41.0,67,2020-06-12 13:08:37,42.51,80,2020-06-12 13:08:37,118.03,5,2020-06-12 13:08:37,119.18,4,2020-06-12 13:08:37,46.23,12,2020-06-12 13:08:37,47.38,17,2020-06-12 13:08:37
